product_id,product_name,vendor,category,price,original_price,rating,review_count,in_stock,sku,tags,description,created_at,image_url,product_url,is_discounted,discount_amount,discount_percentage,stock_status,created_date,created_year,created_month,created_month_name,price_category,rating_category
189,Eco-Friendly Amp,ArtisanHub,Music,121.82,175.37,3.8,278,1,SKU-MUS-0189,"instruments, audio",High-quality eco-friendly amp from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-12 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Amp,https://scrapingsandbox.com/product/189,1,53.55,30.54,In Stock,2022-12-12,2022,12,December,Premium,Good
190,Limited Edition Stuffed Animal,DeskMate,Toys,149.56,241.92,3.2,494,1,SKU-TOY-0190,"kids, games, fun",High-quality limited edition stuffed animal from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-18 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Stuffed,https://scrapingsandbox.com/product/190,1,92.36,38.18,In Stock,2023-01-18,2023,1,January,Premium,Average
191,Ultra MIDI Controller,SoundWave,Music,9.88,,3.5,228,1,SKU-MUS-0191,"audio, performance",High-quality ultra midi controller from SoundWave. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-22 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=MIDI,https://scrapingsandbox.com/product/191,0,0.0,0.0,In Stock,2022-07-22,2022,7,July,Budget,Good
192,Classic Watch,NovaTech,Clothing,67.38,,3.3,459,1,SKU-CLO-0192,"fashion, streetwear, casual",High-quality classic watch from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-07-03 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Watch,https://scrapingsandbox.com/product/192,0,0.0,0.0,In Stock,2022-07-03,2022,7,July,Affordable,Average
193,Modern Children's Book,DeskMate,Books,38.62,55.05,4.3,238,1,SKU-BOO-0193,"literature, education, bestseller",High-quality modern children's book from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This books product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-09 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Children's,https://scrapingsandbox.com/product/193,1,16.43,29.85,In Stock,2023-08-09,2023,8,August,Budget,Very Good
194,Smart Eye Cream,TechVault,Beauty,20.01,,3.1,126,0,SKU-BEA-0194,self-care,High-quality smart eye cream from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This beauty product has been carefully crafted to meet the highest standards of quality and performance.,2023-05-04 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Eye,https://scrapingsandbox.com/product/194,0,0.0,0.0,Out of Stock,2023-05-04,2023,5,May,Budget,Average
195,Advanced Spice Set,PawPal,Food & Beverage,27.65,34.29,3.5,366,1,SKU-FOO-0195,"organic, snacks",High-quality advanced spice set from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-26 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Spice,https://scrapingsandbox.com/product/195,1,6.64,19.36,In Stock,2023-07-26,2023,7,July,Budget,Good
196,Portable Stapler,TasteBud,Office Supplies,23.63,,3.6,4,1,SKU-OFF-0196,"desk, organization",High-quality portable stapler from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-27 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Stapler,https://scrapingsandbox.com/product/196,0,0.0,0.0,In Stock,2023-08-27,2023,8,August,Budget,Good
197,Professional Laptop Sleeve,PawPal,Electronics,192.64,283.67,4.4,364,1,SKU-ELE-0197,tech,High-quality professional laptop sleeve from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-29 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Laptop,https://scrapingsandbox.com/product/197,1,91.03,32.09,In Stock,2023-07-29,2023,7,July,Luxury,Very Good
198,Eco-Friendly Binder,DeskMate,Office Supplies,9.44,,4.9,317,1,SKU-OFF-0198,"stationery, organization, school",High-quality eco-friendly binder from DeskMate. Perfect for everyday use. Features premium materials and thoughtful design. This office supplies product has been carefully crafted to meet the highest standards of quality and performance.,2023-02-12 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Binder,https://scrapingsandbox.com/product/198,0,0.0,0.0,In Stock,2023-02-12,2023,2,February,Budget,Excellent
199,Organic Dollhouse,PawPal,Toys,175.94,217.45,4.8,338,1,SKU-TOY-0199,"kids, games, fun",High-quality organic dollhouse from PawPal. Perfect for everyday use. Features premium materials and thoughtful design. This toys product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-28 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Dollhouse,https://scrapingsandbox.com/product/199,1,41.51,19.09,In Stock,2023-11-28,2023,11,November,Luxury,Excellent
200,Advanced Stencil Set,NovaTech,Art,154.08,,3.7,28,1,SKU-ART-0200,painting,High-quality advanced stencil set from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-15 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Stencil,https://scrapingsandbox.com/product/200,0,0.0,0.0,In Stock,2023-06-15,2023,6,June,Luxury,Good
201,Compact Metronome,SparkleBox,Music,160.71,222.84,3.9,87,1,SKU-MUS-0201,"instruments, recording, performance",High-quality compact metronome from SparkleBox. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-07-28 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Metronome,https://scrapingsandbox.com/product/201,1,62.13,27.88,In Stock,2023-07-28,2023,7,July,Luxury,Good
202,Modern Plant Pot,PageTurner,Home & Garden,90.89,146.38,3.1,297,1,SKU-HOM-0202,cozy,High-quality modern plant pot from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-07 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Plant,https://scrapingsandbox.com/product/202,1,55.49,37.91,In Stock,2023-11-07,2023,11,November,Affordable,Average
203,Smart Screen Protector,NovaTech,Electronics,173.13,,3.1,433,1,SKU-ELE-0203,"tech, wireless",High-quality smart screen protector from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-13 00:00:00,https://placehold.co/400x400/10b981/ffffff?text=Screen,https://scrapingsandbox.com/product/203,0,0.0,0.0,In Stock,2023-06-13,2023,6,June,Luxury,Average
204,Pro Boom Arm,HomeNest,Music,142.43,,3.7,281,1,SKU-MUS-0204,"recording, accessories",High-quality pro boom arm from HomeNest. Perfect for everyday use. Features premium materials and thoughtful design. This music product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-25 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Boom,https://scrapingsandbox.com/product/204,0,0.0,0.0,In Stock,2023-06-25,2023,6,June,Premium,Good
205,Modern Phone Case,GlowUp,Electronics,51.34,,3.5,294,1,SKU-ELE-0205,"tech, digital",High-quality modern phone case from GlowUp. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-06-05 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Phone,https://scrapingsandbox.com/product/205,0,0.0,0.0,In Stock,2023-06-05,2023,6,June,Affordable,Good
206,Smart Popcorn Pack,ArtisanHub,Food & Beverage,68.14,112.13,4.2,203,1,SKU-FOO-0206,"organic, gourmet, snacks",High-quality smart popcorn pack from ArtisanHub. Perfect for everyday use. Features premium materials and thoughtful design. This food & beverage product has been carefully crafted to meet the highest standards of quality and performance.,2022-12-03 00:00:00,https://placehold.co/400x400/f97316/ffffff?text=Popcorn,https://scrapingsandbox.com/product/206,1,43.99,39.23,In Stock,2022-12-03,2022,12,December,Affordable,Very Good
207,Premium Sunglasses,MindBooks,Clothing,129.25,,3.8,396,1,SKU-CLO-0207,"apparel, streetwear, unisex",High-quality premium sunglasses from MindBooks. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2022-02-02 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Sunglasses,https://scrapingsandbox.com/product/207,0,0.0,0.0,In Stock,2022-02-02,2022,2,February,Premium,Good
208,Pro Belt,PageTurner,Clothing,144.06,,3.0,218,1,SKU-CLO-0208,"streetwear, casual",High-quality pro belt from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This clothing product has been carefully crafted to meet the highest standards of quality and performance.,2023-11-19 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Belt,https://scrapingsandbox.com/product/208,0,0.0,0.0,In Stock,2023-11-19,2023,11,November,Premium,Average
209,Eco-Friendly Smart Watch,NovaTech,Electronics,168.73,,4.1,111,1,SKU-ELE-0209,"gadgets, wireless",High-quality eco-friendly smart watch from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-17 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Smart,https://scrapingsandbox.com/product/209,0,0.0,0.0,In Stock,2022-03-17,2022,3,March,Luxury,Very Good
210,Heavy-Duty Sketchbook,TasteBud,Art,74.16,,4.9,262,1,SKU-ART-0210,"drawing, painting, crafts",High-quality heavy-duty sketchbook from TasteBud. Perfect for everyday use. Features premium materials and thoughtful design. This art product has been carefully crafted to meet the highest standards of quality and performance.,2023-03-14 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Sketchbook,https://scrapingsandbox.com/product/210,0,0.0,0.0,In Stock,2023-03-14,2023,3,March,Affordable,Excellent
211,Premium Ankle Weights,PageTurner,Sports,29.2,40.76,4.6,111,1,SKU-SPO-0211,"fitness, training",High-quality premium ankle weights from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This sports product has been carefully crafted to meet the highest standards of quality and performance.,2023-10-18 00:00:00,https://placehold.co/400x400/8b5cf6/ffffff?text=Ankle,https://scrapingsandbox.com/product/211,1,11.56,28.36,In Stock,2023-10-18,2023,10,October,Budget,Excellent
212,Limited Edition Oil Filter,FitPro,Automotive,112.39,,3.3,262,1,SKU-AUT-0212,"accessories, maintenance",High-quality limited edition oil filter from FitPro. Perfect for everyday use. Features premium materials and thoughtful design. This automotive product has been carefully crafted to meet the highest standards of quality and performance.,2023-01-11 00:00:00,https://placehold.co/400x400/ec4899/ffffff?text=Oil,https://scrapingsandbox.com/product/212,0,0.0,0.0,In Stock,2023-01-11,2023,1,January,Premium,Average
213,Premium Charger,TechVault,Electronics,23.65,,5.0,310,1,SKU-ELE-0213,"tech, digital",High-quality premium charger from TechVault. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2023-08-24 00:00:00,https://placehold.co/400x400/ef4444/ffffff?text=Charger,https://scrapingsandbox.com/product/213,0,0.0,0.0,In Stock,2023-08-24,2023,8,August,Budget,Excellent
214,Limited Edition Wall Art,NovaTech,Home & Garden,195.03,,3.4,286,1,SKU-HOM-0214,decor,High-quality limited edition wall art from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This home & garden product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-09 00:00:00,https://placehold.co/400x400/06b6d4/ffffff?text=Wall,https://scrapingsandbox.com/product/214,0,0.0,0.0,In Stock,2022-03-09,2022,3,March,Luxury,Average
215,Portable Hair Pin,PageTurner,Jewelry,5.66,,3.0,405,1,SKU-JEW-0215,"accessories, luxury, handmade",High-quality portable hair pin from PageTurner. Perfect for everyday use. Features premium materials and thoughtful design. This jewelry product has been carefully crafted to meet the highest standards of quality and performance.,2022-09-01 00:00:00,https://placehold.co/400x400/84cc16/ffffff?text=Hair,https://scrapingsandbox.com/product/215,0,0.0,0.0,In Stock,2022-09-01,2022,9,September,Budget,Average
216,Deluxe Laptop Sleeve,NovaTech,Electronics,17.79,26.23,4.6,392,1,SKU-ELE-0216,"tech, gadgets, digital",High-quality deluxe laptop sleeve from NovaTech. Perfect for everyday use. Features premium materials and thoughtful design. This electronics product has been carefully crafted to meet the highest standards of quality and performance.,2022-03-24 00:00:00,https://placehold.co/400x400/f59e0b/ffffff?text=Laptop,https://scrapingsandbox.com/product/216,1,8.44,32.18,In Stock,2022-03-24,2022,3,March,Budget,Excellent
